"pagina","aeroporto","cliques","impressoes","ctr","posicao"
"https://aerovalet.movepark.co/[category]/[product]/vehicle","","0","1","0.00","76.00"
"https://aerovalet.movepark.co/aeroporto-congonhas/vaga-coberta-cgh?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-25T00%3A00%3A00.000Z&endDateTime=2026-08-26T00%3A00%3A00.000Z","","0","1","0.00","10.00"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-coberta-gru","GRU","0","93","0.00","10.53"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-coberta-gru?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-22T00%3A00%3A00.000Z&endDateTime=2026-08-23T00%3A00%3A00.000Z","GRU","0","10","0.00","7.70"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-coberta-gru?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-25T00%3A00%3A00.000Z&endDateTime=2026-08-26T00%3A00%3A00.000Z","GRU","0","2","0.00","9.00"
"https://aerovalet.movepark.co/aeroporto-guarulhos/vaga-descoberta-gru","GRU","0","50","0.00","10.98"
"https://aerovalet.movepark.co/aeroporto-guarulhos/valet-gru?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-22T00%3A00%3A00.000Z&endDateTime=2026-08-24T00%3A00%3A00.000Z","GRU","0","3","0.00","37.33"
"https://aerovalet.movepark.co/aeroporto-guarulhos/valet-gru?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-25T00%3A00%3A00.000Z&endDateTime=2026-08-27T00%3A00%3A00.000Z","GRU","0","11","0.00","14.00"
"https://aerovalet.movepark.co/pt-br/terminal-rodoviario-tiete/vaga-coberta-tiete/vehicle","","0","22","0.00","6.05"
"https://aerovalet.movepark.co/terminal-rodoviario-tiete/vaga-coberta-tiete","","0","1","0.00","10.00"
"https://aerovalet.movepark.co/terminal-rodoviario-tiete/vaga-coberta-tiete?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-23T00%3A00%3A00.000Z&endDateTime=2026-08-24T00%3A00%3A00.000Z","","0","1","0.00","1.00"
"https://aerovalet.movepark.co/terminal-rodoviario-tiete/vaga-coberta-tiete?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-28T19%3A00%3A00.000Z&endDateTime=2026-08-30T19%3A00%3A00.000Z","","0","2","0.00","8.50"
"https://airpark.movepark.co/","","0","105","0.00","37.56"
"https://airpark.movepark.co/login","","0","14","0.00","10.86"
"https://api.movepark.co/","","0","1","0.00","2.00"
"https://chatbuilder.movepark.co/","","0","4","0.00","3.50"
"https://garageinn.movepark.co/aeroporto-viracopos/vaga-avulsa?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-25T00%3A00%3A00.000Z&endDateTime=2026-08-26T00%3A00%3A00.000Z","VCP","0","4","0.00","68.75"
"https://garageinn.movepark.co/login","","0","12","0.00","6.92"
"https://movepark.co/blog/","","0","9","0.00","15.33"
"https://movepark.co/blog/5-dicas-para-transformar-sua-escala-no-aeroporto-guarulhos-em-uma-aventura-inesquecivel/","GRU","0","1","0.00","89.00"
"https://movepark.co/blog/5-maneiras-inteligentes-de-economizar-no-aeroporto-afonso-pena/","CWB","0","25","0.00","10.44"
"https://movepark.co/blog/5-vantagens-de-estacionar-no-aeroporto-de-curitiba/","CWB","0","4","0.00","9.25"
"https://movepark.co/blog/aeropark-descubra-se-o-estacionamento-aeroporto-gru-oferece-vagas-cobertas/","GRU","0","55","0.00","45.13"
"https://movepark.co/blog/aeroporto-afonso-pena-5-melhores-opcoes-de-estacionamento-em-2024/#secao-1-desafios-de-viajar-pelo-aeroporto-afonso-pena","CWB","0","2","0.00","7.00"
"https://movepark.co/blog/aeroporto-afonso-pena-5-melhores-opcoes-de-estacionamento-em-2024/#secao-2-as-opcoes-de-estacionamento-no-aeroporto-afonso-pena-lado-a-","CWB","0","2","0.00","7.00"
"https://movepark.co/blog/aeroporto-afonso-pena-5-melhores-opcoes-de-estacionamento-em-2024/#secao-3-o-que-olhar-antes-de-escolher-em-curitiba","CWB","0","1","0.00","7.00"
"https://movepark.co/blog/aeroporto-afonso-pena-confira-o-guia-completo-para-sua-viagem/","CWB","0","371","0.00","17.59"
"https://movepark.co/blog/aeroporto-de-congonhas-informacoes-completas/","","0","57","0.00","34.39"
"https://movepark.co/blog/aeroporto-do-recife-passageiros-voos-e-importancia-para-o-nordeste/","","0","36","0.00","7.19"
"https://movepark.co/blog/as-melhores-estrategias-para-economizar-no-estacionamento-do-aeroporto-de-guarulhos/","GRU","0","1","0.00","98.00"
"https://movepark.co/blog/case-de-sucesso-aeroparking-movepark/","","0","44","0.00","8.73"
"https://movepark.co/blog/como-estacionar-barato-no-aeroporto-de-guarulhos/","GRU","0","273","0.00","53.64"
"https://movepark.co/blog/como-evitar-problemas-no-estacionamento-do-aeroporto-guarulhos/","GRU","0","7","0.00","15.43"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-1-qual-o-estacionamento-mais-barato-em-viracopos-em-agosto-de-","VCP","0","5","0.00","6.80"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-2-qual-o-estacionamento-barato-perto-de-viracopos-para-cada-vi","VCP","0","1","0.00","11.00"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-3-quanto-custa-uma-semana-no-estacionamento-do-aeroporto-virac","VCP","0","2","0.00","8.00"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-3-reservar-online-e-a-maior-economia-no-estacionamento-do-aero","VCP","0","1","0.00","3.00"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-4-como-pagar-mais-barato-no-estacionamento-do-aeroporto-viraco","VCP","0","2","0.00","9.00"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-6-reserva-online-ou-balcao-quanto-muda-ao-pagar-mais-barato-em","VCP","0","1","0.00","11.00"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-7-cupom-de-desconto-funciona-para-estacionamento-em-viracopos","VCP","0","3","0.00","7.33"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-7-existe-cupom-de-desconto-no-estacionamento-do-aeroporto-vira","VCP","0","2","0.00","2.50"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-8-o-preco-anunciado-e-o-preco-que-voce-paga","VCP","0","1","0.00","2.00"
"https://movepark.co/blog/como-pagar-mais-barato-no-estacionamento-do-aeroporto-viracopos-em-2024/#secao-9-estacionar-em-viracopos-ou-ir-de-aplicativo-o-que-sai-mais-b","VCP","0","1","0.00","11.00"
"https://movepark.co/blog/como-pagar-menos-no-estacionamento-do-aeroporto-campinas/","VCP","0","2","0.00","11.00"
"https://movepark.co/blog/como-reservar-um-estacionamento-com-pagamento-antecipado/","","0","9","0.00","9.00"
"https://movepark.co/blog/como-reservar-vaga-no-estacionamento-do-aeroporto-de-viracopos/","VCP","0","140","0.00","69.63"
"https://movepark.co/blog/conheca-o-estacionamento-mais-proximo-do-aeroporto-afonso-pena-em-2024/","CWB","0","86","0.00","38.24"
"https://movepark.co/blog/conheca-o-estacionamento-mais-proximo-do-aeroporto-afonso-pena-em-2024/#secao-1-desafios-de-viajar-pelo-aeroporto-afonso-pena","CWB","0","1","0.00","11.00"
"https://movepark.co/blog/conheca-o-estacionamento-mais-proximo-do-aeroporto-afonso-pena-em-2024/#secao-2-opcoes-de-destaque-de-estacionamento-proximo-ao-aeroporto-af","CWB","0","1","0.00","11.00"
"https://movepark.co/blog/conheca-o-estacionamento-mais-proximo-do-aeroporto-guarulhos-em-2024-2/","GRU","0","260","0.00","48.17"
"https://movepark.co/blog/conheca-os-5-principais-estacionamentos-no-aeroporto-de-guarulhos-em-2023/","GRU","0","444","0.00","64.16"
"https://movepark.co/blog/deixar-o-carro-no-aeroporto-de-congonhas-sem-erro-","","0","1","0.00","1.00"
"https://movepark.co/blog/deixar-o-carro-no-aeroporto-de-congonhas/","","0","116","0.00","12.99"
"https://movepark.co/blog/descubra-o-melhor-parque-low-cost-junto-ao-aeroporto-de-lisboa/","","0","335","0.00","32.07"
"https://movepark.co/blog/dicas-de-viagem-encontre-o-estacionamento-perfeito-perto-do-aeroporto-de-guarulhos-com-o-movepark/","GRU","0","193","0.00","17.40"
"https://movepark.co/blog/estacionamento-aeroporto-curitiba-cwb-a-solucao-economica-e-segura-com-a-move-park/","CWB","0","86","0.00","36.16"
"https://movepark.co/blog/estacionamento-aeroporto-guarulhos-gru-economia-recorde-seguranca-e-translado-gratuito-com-a-move-park/","GRU","0","95","0.00","25.44"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-como-reservar-antecipadamente-e-garantir-sua-vaga/","VCP","0","232","0.00","40.92"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-patios/","VCP","0","1","0.00","1.00"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-1-quais-sao-os-estacionamentos-do-aeroporto-de-viracopos","VCP","0","198","0.00","9.97"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-1-quanto-custa-o-estacionamento-aeroporto-viracopos-em-2026","VCP","0","399","0.00","9.35"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-2-qual-o-preco-de-cada-estacionamento-aeroporto-viracopos-e-do","VCP","0","108","0.00","8.89"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-2-quanto-cobra-cada-estacionamento-de-viracopos","VCP","0","284","0.00","9.47"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-2-quanto-cobra-o-estacionamento-oficial-de-viracopos","VCP","0","251","0.00","9.78"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-3-quanto-cobra-o-estacionamento-oficial-de-viracopos","VCP","0","316","0.00","9.51"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-3-quanto-custam-os-parceiros-da-movepark-em-viracopos","VCP","0","206","0.00","9.97"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-4-quanto-custam-os-parceiros-da-movepark-em-viracopos","VCP","0","27","0.00","9.11"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-4-reservar-online-ou-pagar-no-balcao-ao-estacionar-em-viracopo","VCP","0","318","0.00","10.46"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-5-quanto-custa-estacionar-em-viracopos-por-7-15-e-30-dias","VCP","0","310","0.00","10.27"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-5-reservar-online-ou-pagar-no-balcao-ao-estacionar-em-viracopo","VCP","0","66","0.00","9.18"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-6-o-que-muda-o-preco-do-estacionamento-aeroporto-viracopos","VCP","0","275","0.00","9.65"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-6-o-que-muda-o-preco-do-estacionamento-em-viracopos","VCP","0","288","0.00","9.58"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-6-quanto-custa-estacionar-em-viracopos-por-7-15-e-30-dias","VCP","0","52","0.00","9.06"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-7-como-funciona-o-traslado-do-estacionamento-aeroporto-viracop","VCP","0","182","0.00","10.38"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-7-como-funciona-o-traslado-do-estacionamento-de-viracopos-ate-","VCP","0","147","0.00","10.48"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-7-o-que-muda-o-preco-do-estacionamento-aeroporto-viracopos","VCP","0","107","0.00","8.93"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-8-como-funciona-o-traslado-do-estacionamento-aeroporto-viracop","VCP","0","76","0.00","9.11"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-8-estacionar-em-viracopos-ou-ir-de-aplicativo","VCP","0","53","0.00","10.68"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-9-estacionar-em-viracopos-ou-ir-de-aplicativo","VCP","0","34","0.00","8.94"
"https://movepark.co/blog/estacionamento-aeroporto-viracopos-vcp-guia-completo-com-precos-opcoes-e-a-melhor-escolha-economica/#secao-9-qual-estacionamento-vcp-combina-com-cada-perfil-de-viagem","VCP","0","77","0.00","10.00"
"https://movepark.co/blog/estacionamento-barato-aeroporto-curitiba/","CWB","0","100","0.00","25.43"
"https://movepark.co/blog/estacionamento-coberto-em-viracopos/","VCP","0","261","0.00","9.16"
"https://movepark.co/blog/estacionamento-de-longa-permanencia-em-viracopos/","VCP","0","37","0.00","7.92"
"https://movepark.co/blog/estacionamento-dentro-do-aeroporto-confins/","CNF","0","1","0.00","1.00"
"https://movepark.co/blog/estacionamento-gru-airport-guia-completo-para-parar-seu-carro-com-tranquilidade/","GRU","0","756","0.00","46.00"
"https://movepark.co/blog/estacionamento-perto-do-aeroporto-de-guarulhos-reserve-online/","GRU","0","579","0.00","90.31"
"https://movepark.co/blog/estacionamento-vcp-onde-deixar-o-carro-em-viracopos-sem-dor-de-cabeca/#secao-2-2-tipos-de-estacionamento-vcp","VCP","0","2","0.00","10.50"
"https://movepark.co/blog/estacionamento-vcp-onde-deixar-o-carro-em-viracopos-sem-dor-de-cabeca/#secao-4-4-virapark-parceiro-da-movepark-e-queridinho-dos-viajantes","VCP","0","2","0.00","10.50"
"https://movepark.co/blog/facilidade-e-conforto-estacionamento-aeroporto-curitiba-cwb/","CWB","0","3","0.00","11.33"
"https://movepark.co/blog/guia-atualizado-5-melhores-opcoes-de-estacionamento-no-aeroporto-guarulhos-em-2024/","GRU","0","307","0.00","73.32"
"https://movepark.co/blog/guia-atualizado-5-melhores-opcoes-de-estacionamento-no-aeroporto-guarulhos-em-2024/#secao-1-dicas-para-escolher-o-estacionamento-ideal","GRU","0","3","0.00","10.67"
"https://movepark.co/blog/guia-atualizado-5-melhores-opcoes-de-estacionamento-no-aeroporto-guarulhos-em-2024/#secao-2-as-opcoes-de-estacionamento-no-aeroporto-guarulhos-lado-a-la","GRU","0","3","0.00","10.67"
"https://movepark.co/blog/guia-atualizado-5-melhores-opcoes-de-estacionamento-no-aeroporto-guarulhos-em-2024/#secao-3-o-que-olhar-antes-de-escolher","GRU","0","1","0.00","12.00"
"https://movepark.co/blog/guia-atualizado-5-melhores-opcoes-de-estacionamento-no-aeroporto-guarulhos-em-2024/#secao-4-como-esta-comparacao-foi-apurada","GRU","0","1","0.00","12.00"
"https://movepark.co/blog/guia-completo-descubra-o-melhor-do-aeroporto-viracopos/","VCP","0","39","0.00","9.54"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-1-qual-o-estacionamento-mais-proximo-do-aeroporto-de-confins","CNF","0","30","0.00","9.67"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-1-quanto-custa-o-estacionamento-no-aeroporto-de-confins","CNF","0","4","0.00","7.50"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-10-vale-a-pena-ficar-mais-longe-do-aeroporto-de-confins","CNF","0","27","0.00","9.78"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-2-como-a-distancia-de-cada-estacionamento-perto-do-aeroporto-d","CNF","0","28","0.00","9.61"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-2-vale-a-pena-o-estacionamento-oficial-do-aeroporto","CNF","0","1","0.00","9.00"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-3-por-que-260-metros-nao-decidem-a-escolha-em-confins","CNF","0","26","0.00","10.00"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-3-quais-sao-os-principais-estacionamentos-do-aeroporto-de-conf","CNF","0","4","0.00","7.50"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-4-em-que-bairro-fica-cada-estacionamento-perto-do-aeroporto-de","CNF","0","27","0.00","9.78"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-4-qual-estacionamento-do-aeroporto-de-confins-e-o-mais-barato","CNF","0","4","0.00","7.50"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-5-como-reservar-estacionamento-no-aeroporto-de-confins-online","CNF","0","1","0.00","9.00"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-5-quantos-estacionamentos-existem-perto-do-aeroporto-de-confin","CNF","0","1","0.00","4.00"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-6-estacionamento-no-aeroporto-de-confins-e-seguro","CNF","0","1","0.00","9.00"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-6-onde-deixar-o-carro-no-aeroporto-de-confins-dentro-ou-fora","CNF","0","27","0.00","9.78"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-7-vaga-coberta-ou-descoberta-qual-escolher-ao-estacionar-em-co","CNF","0","1","0.00","9.00"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeoroporto-de-confins/#secao-9-qual-estacionamento-perto-do-aeroporto-de-confins-tem-preco-","CNF","0","29","0.00","9.83"
"https://movepark.co/blog/guia-completo-dos-estacionamentos-proximos-ao-aeroporto-de-lisboa-precos-e-opcoes/","","0","205","0.00","41.80"
"https://movepark.co/blog/guia-completo-estacionamento-aeroporto-viracopos-2026-precos-seguranca-e-economia/","VCP","0","34","0.00","8.09"
"https://movepark.co/blog/guia-completo-sobre-o-aeroporto-de-guarulhos/","GRU","0","109","0.00","28.15"
"https://movepark.co/blog/guia-completo-tudo-o-que-voce-deveria-saber-sobre-o-aeroporto-de-lisboa/","","0","266","0.00","14.25"
"https://movepark.co/blog/melhores-precos-de-estacionamento-no-aeroporto-de-navegantes/","","0","20","0.00","6.40"
"https://movepark.co/blog/onde-deixar-meu-carro-em-aeroporto-guarulhos/","GRU","0","18","0.00","44.06"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-1-onde-deixar-o-carro-em-viracopos-o-mapa-das-opcoes","VCP","0","28","0.00","10.64"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-1-qual-estacionamento-perto-do-aeroporto-de-viracopos-fica-mai","VCP","0","10","0.00","7.90"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-10-onde-deixar-o-carro-para-voo-de-madrugada-em-viracopos","VCP","0","23","0.00","10.87"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-11-quanto-tempo-reservar-para-cada-opcao-no-dia-do-voo","VCP","0","1","0.00","10.00"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-2-distancia-nao-e-tempo-no-estacionamento-perto-do-aeroporto-d","VCP","0","12","0.00","7.42"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-2-tem-estacionamento-dentro-do-aeroporto-de-viracopos","VCP","0","46","0.00","10.00"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-3-qual-o-estacionamento-mais-proximo-de-viracopos-fora-do-ofic","VCP","0","39","0.00","10.21"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-4-quanto-custa-o-estacionamento-perto-do-aeroporto-de-viracopo","VCP","0","13","0.00","7.31"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-4-vale-a-pena-deixar-o-carro-mais-longe-para-pagar-menos","VCP","0","1","0.00","9.00"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-5-da-para-ir-a-pe-do-estacionamento-ate-o-terminal-de-viracopo","VCP","0","7","0.00","8.86"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-5-e-os-outros-estacionamentos-perto-de-viracopos","VCP","0","23","0.00","10.87"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-6-como-funciona-o-traslado-ate-o-terminal-de-viracopos","VCP","0","23","0.00","10.70"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-6-como-funciona-o-traslado-do-estacionamento-perto-do-aeroport","VCP","0","8","0.00","8.50"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-7-o-que-olhar-alem-da-distancia-antes-de-deixar-o-carro","VCP","0","2","0.00","10.00"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-8-o-que-cada-estacionamento-perto-do-aeroporto-de-viracopos-de","VCP","0","10","0.00","7.80"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-9-e-o-estacionamento-oficial-dentro-do-aeroporto-de-viracopos","VCP","0","7","0.00","8.86"
"https://movepark.co/blog/onde-deixar-o-carro-estacionado-em-viracopos/#secao-9-passo-a-passo-para-deixar-o-carro-em-viracopos-pela-primeira","VCP","0","21","0.00","10.90"
"https://movepark.co/blog/onde-estacionar-meu-carro-em-aeroporto-viracopos-em-2024/","VCP","0","86","0.00","90.06"
"https://movepark.co/blog/onde-estacionar-o-carro-no-aeroporto-de-guarulhos/","GRU","0","298","0.00","37.54"
"https://movepark.co/blog/onde-estacionar-proximo-ao-aeroporto-de-lisboa-guia-completo-para-viajantes/","","0","976","0.00","35.28"
"https://movepark.co/blog/onde-estacionar-proximo-ao-aeroporto-de-viracopos/","VCP","0","63","0.00","50.44"
"https://movepark.co/blog/os-beneficios-de-ir-de-carro-para-o-aeroporto-de-guarulhos-em-2024/","GRU","0","27","0.00","87.48"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/","VCP","0","40","0.00","22.40"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/#secao-1-virapark-o-melhor-estacionamento-do-aeroporto-campinas","VCP","0","3","0.00","10.00"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/#secao-3-como-voce-identifica-a-melhor-opcao-de-estacionamento-no-aer","VCP","0","3","0.00","10.00"
"https://movepark.co/blog/por-que-o-virapark-se-destaca-como-melhor-estacionamento-do-aeroporto-campinas/#secao-4-secao-de-perguntas-frequentes-faq","VCP","0","3","0.00","10.00"
"https://movepark.co/blog/preco-do-estacionamento-no-confins-tabela-2026/","CNF","0","1","0.00","1.00"
"https://movepark.co/blog/preco-do-estacionamento-no-confins/","CNF","0","1","0.00","1.00"
"https://movepark.co/blog/preco-estacionamento-aeroporto-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/","CWB","0","1","0.00","1.00"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-1-o-preco-do-estacionamento-no-aeroporto-afonso-pena-hoje","CWB","0","709","0.00","9.05"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-2-o-preco-por-dia-do-estacionamento-no-aeroporto-afonso-pena-e","CWB","0","580","0.00","9.29"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-3-o-piso-de-tres-diarias-no-estacionamento-do-aeroporto-afonso","CWB","0","567","0.00","9.31"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-4-quanto-a-tabela-de-balcao-do-estacionamento-em-curitiba-cust","CWB","0","348","0.00","10.20"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-5-quanto-se-economiza-contra-o-estacionamento-oficial-do-afons","CWB","0","459","0.00","9.45"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-6-os-dois-patios-de-estacionamento-em-curitiba-lado-a-lado","CWB","0","338","0.00","10.20"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-7-por-que-a-escolha-em-curitiba-e-preco-contra-distancia","CWB","0","323","0.00","10.27"
"https://movepark.co/blog/preco-estacionamento-aeroporto-afonso-pena-curitiba-saiba-tudo-aqui/#secao-8-vaga-descoberta-coberta-ou-premium-quanto-cada-uma-custa","CWB","0","1","0.00","10.00"
"https://movepark.co/blog/preco-estacionamento-aeroporto-guarulhos-saiba-tudo-aqui/#secao-1-qual-e-o-preco-do-estacionamento-no-aeroporto-de-guarulhos-h","GRU","0","145","0.00","9.41"
"https://movepark.co/blog/preco-estacionamento-aeroporto-guarulhos-saiba-tudo-aqui/#secao-2-quanto-sai-o-dia-de-estacionamento-em-guarulhos-em-cada-faix","GRU","0","138","0.00","9.40"
"https://movepark.co/blog/preco-estacionamento-aeroporto-guarulhos-saiba-tudo-aqui/#secao-3-por-que-a-diaria-de-estacionamento-em-guarulhos-cai-quando-a","GRU","0","106","0.00","9.26"
"https://movepark.co/blog/preco-estacionamento-aeroporto-guarulhos-saiba-tudo-aqui/#secao-4-quanto-a-tabela-de-balcao-custa-a-mais","GRU","0","17","0.00","11.06"
