"pagina","aeroporto","cliques","impressoes","ctr","posicao"
"https://movepark.co/o-sistema/","","0","7","0.00","79.86"
"https://movepark.co/p/abbapark/aeroporto-afonso-pena/covered","CWB","0","154","0.00","12.60"
"https://movepark.co/p/abbapark/aeroporto-afonso-pena/premium","CWB","0","35","0.00","23.11"
"https://movepark.co/p/abbapark/aeroporto-afonso-pena/uncovered","CWB","0","7","0.00","8.71"
"https://movepark.co/p/aeropark/aeroporto-guarulhos/uncovered","GRU","0","13","0.00","53.54"
"https://movepark.co/p/aeropark/aeroporto-guarulhos/valet","GRU","0","14","0.00","17.57"
"https://movepark.co/p/aerovalet/aeroporto-congonhas/covered","","0","59","0.00","6.54"
"https://movepark.co/p/aerovalet/aeroporto-guarulhos/covered","GRU","0","379","0.00","6.25"
"https://movepark.co/p/aerovalet/aeroporto-guarulhos/uncovered","GRU","0","10","0.00","7.20"
"https://movepark.co/p/aerovalet/aeroporto-guarulhos/valet","GRU","0","25","0.00","7.64"
"https://movepark.co/p/garageinn/aeroporto-viracopos/uncovered","VCP","0","4","0.00","34.00"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/covered?dest=CWB&from=2026-08-24T19%3A00%3A00.000Z&to=2026-08-27T19%3A00%3A00.000Z&src=destino","CWB","0","3","0.00","64.67"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/premium","CWB","0","19","0.00","69.05"
"https://movepark.co/p/nationpark/aeroporto-afonso-pena/uncovered","CWB","0","24","0.00","46.67"
"https://movepark.co/p/plenty/aeroporto-congonhas/covered","","0","118","0.00","9.69"
"https://movepark.co/p/plenty/aeroporto-congonhas/covered?dest=CGH&src=destino","","0","21","0.00","7.43"
"https://movepark.co/precos","","0","115","0.00","9.38"
"https://movepark.co/precos/aeroporto-afonso-pena","CWB","0","17","0.00","8.53"
"https://movepark.co/precos/aeroporto-de-congonhas","","0","90","0.00","82.61"
"https://movepark.co/precos/aeroporto-internacional-de-sao-paulo-guarulhos","GRU","0","307","0.00","44.11"
"https://movepark.co/precos/terminal-rodoviario-tiete","","0","26","0.00","10.96"
"https://movepark.co/privacidade","","0","4","0.00","6.00"
"https://movepark.co/pt/agendar-teste/","","0","1","0.00","80.00"
"https://movepark.co/pt/blog/","","0","6","0.00","50.50"
"https://movepark.co/pt/como-evitar-problemas-no-estacionamento-do-aeroporto-guarulhos/","GRU","0","4","0.00","8.00"
"https://movepark.co/pt/conheca-os-5-principais-estacionamentos-no-aeroporto-de-guarulhos-em-2023/","GRU","0","90","0.00","94.89"
"https://movepark.co/pt/encontre-sua-vaga-de-estacionamento-no-aeroporto-de-guarulhos/","GRU","0","38","0.00","83.58"
"https://movepark.co/pt/estacionamento-aeroporto-guarulhos-veja-o-preco-dos-principais-estacionamentos/","GRU","0","297","0.00","73.39"
"https://movepark.co/pt/estacionamento-proximo-do-aeroporto-guarulhos-as-melhores-opcoes/","GRU","0","107","0.00","13.03"
"https://movepark.co/pt/estacionamentos/faro/","","0","20","0.00","53.40"
"https://movepark.co/pt/estacionamentos/faro/airpark-estacionamento-aeroporto-faro/","","0","32","0.00","40.56"
"https://movepark.co/pt/estacionamentos/lisboa/","","0","53","0.00","55.68"
"https://movepark.co/pt/estacionamentos/lisboa/airpark/","","0","85","0.00","41.13"
"https://movepark.co/pt/estacionamentos/lisboa/redpark-estacionamento-aeroporto-lisboa/","","0","149","0.00","67.30"
"https://movepark.co/pt/estacionamentos/lisboa/skypark-estacionamento-aeroporto-lisboa/","","0","102","0.00","70.73"
"https://movepark.co/pt/o-sistema/","","0","31","0.00","32.42"
"https://movepark.co/pt/onde-estacionar-proximo-ao-aeroporto-de-viracopos/","VCP","0","1","0.00","11.00"
"https://movepark.co/pt/qual-e-o-valor-da-diaria-estacionamento-aeroporto-guarulhos/","GRU","0","143","0.00","44.52"
"https://movepark.co/pt/qual-e-o-valor-da-diaria-estacionamento-aeroporto-viracopos/","VCP","0","23","0.00","87.57"
"https://movepark.co/search","","0","10","0.00","19.10"
"https://movepark.co/search?dest=BSB","","0","2","0.00","83.00"
"https://movepark.co/search?dest=CGB","","0","1","0.00","10.00"
"https://movepark.co/search?dest=CGH","","0","33","0.00","50.73"
"https://movepark.co/search?dest=CNF","CNF","0","15","0.00","90.60"
"https://movepark.co/search?dest=FOR","","0","1","0.00","1.00"
"https://movepark.co/search?dest=GIG","","0","9","0.00","84.00"
"https://movepark.co/search?dest=GRU","GRU","0","14","0.00","52.43"
"https://movepark.co/search?dest=GRU&from=2026-08-24T19%3A00%3A00.000Z&to=2026-08-26T19%3A00%3A00.000Z&src=search","GRU","0","4","0.00","42.00"
"https://movepark.co/search?dest=JPA","","0","2","0.00","70.00"
"https://movepark.co/search?dest=POA","","0","15","0.00","61.80"
"https://movepark.co/search?dest=REC","","0","3","0.00","88.67"
"https://movepark.co/search?dest=SDU","","0","76","0.00","36.14"
"https://movepark.co/search?dest=TIE","","0","6","0.00","58.67"
"https://movepark.co/search?dest=VCP","VCP","0","4","0.00","75.50"
"https://movepark.co/search?dest=VIX","","0","2","0.00","6.00"
"https://movepark.co/search?dest=centro-sp","","0","3","0.00","14.67"
"https://movepark.co/search?dest=nova-iguacu","","0","7","0.00","20.71"
"https://movepark.co/search?dest=tiete","","0","46","0.00","72.24"
"https://movepark.co/search?dest=tiete&src=search","","0","6","0.00","66.33"
"https://movepark.co/seja-parceiro?lote=adbc7de8-de78-4e08-8454-4ad24d5ab9bb","","0","1","0.00","15.00"
"https://movepark.co/sobre","","0","5","0.00","2.60"
"https://movepark.co/termos","","0","1","0.00","3.00"
"https://movepark.co/termos-de-uso/","","0","2","0.00","75.50"
"https://n8n.movepark.co/","","0","1","0.00","10.00"
"https://nationpark.movepark.co/","","0","8","0.00","6.25"
"https://nationpark.movepark.co/aeroporto-afonso-pena/vaga-coberta","CWB","0","3","0.00","5.33"
"https://nationpark.movepark.co/aeroporto-afonso-pena/vaga-descoberta/vehicle","CWB","0","2","0.00","7.00"
"https://plenty.movepark.co/aeroporto-congonhas/vaga-coberta?utm_source=movepark&utm_medium=organic&utm_campaign=afiliado-movepark&startDateTime=2026-08-22T00%3A00%3A00.000Z&endDateTime=2026-08-25T00%3A00%3A00.000Z","","0","1","0.00","3.00"
"https://plenty.movepark.co/privacy-policy","","0","5","0.00","8.20"
"https://redpark.movepark.co/","","0","8","0.00","58.63"
"https://skypark.movepark.co/","","0","15","0.00","18.40"
"https://virapark.movepark.co/?trk=public_profile_project-title","","0","2","0.00","7.50"
"https://virapark.movepark.co/[category]/[product]/vehicle","","0","17","0.00","31.94"
"https://virapark.movepark.co/virapark/vaga-avulsa","","0","75","0.00","8.36"
"https://virapark.movepark.co/virapark/vaga-coberta/payment","","0","7","0.00","38.14"
"https://virapark.movepark.co/virapark/vaga-coberta/vehicle","","0","22","0.00","12.55"
